cnpj;dt_abertura;matriz.empresaMatriz;cd_cnae_principal;de_cnae_principal;de_ramo_atividade;de_setor;endereco_cep;endereco_municipio;endereco_uf;endereco_regiao;endereco_mesorregiao;situacao_cadastral
3,96459E+13;2020-11-03;true;8211300;SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO;SERVICOS ADMINISTRATIVOS;SERVICOS;13484699;LIMEIRA;SP;SUDESTE;PIRACICABA;ATIVA
3,13262E+12;2020-09-15;false;5211701;ARMAZENS GERAIS EMISSAO DE WARRANT;TRANSPORTE;SERVICOS;79849899;DOURADOS;MS;CENTRO-OESTE;SUDOESTE DE MATO GROSSO DO SUL;ATIVA
4,3913E+13;2021-10-18;true;4789099;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;VAREJO;COMERCIO;87309097;CAMPO MOURAO;PR;SUL;CENTRO OCIDENTAL PARANAENSE;ATIVA
4,30947E+13;2021-08-12;true;9512600;REPARACAO E MANUTENCAO DE EQUIPAMENTOS DE COMUNICACAO;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;73310150;BRASILIA;DF;CENTRO-OESTE;DISTRITO FEDERAL;ATIVA
3,76095E+13;2020-07-03;true;4530703;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;VAREJO;COMERCIO;3366030;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
4,20637E+12;2000-12-15;true;4744005;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE;VAREJO;COMERCIO;74935620;APARECIDA DE GOIANIA;GO;CENTRO-OESTE;CENTRO GOIANO;ATIVA
2,17998E+13;2015-02-02;true;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;VAREJO;COMERCIO;60526325;FORTALEZA;CE;NORDESTE;METROPOLITANA DE FORTALEZA;ATIVA
4,66539E+13;2022-06-03;true;7319002;PROMOCAO DE VENDAS;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;84035060;PONTA GROSSA;PR;SUL;CENTRO ORIENTAL PARANAENSE;ATIVA
2,51719E+13;2016-07-10;true;1412602;CONFECCAO SOB MEDIDA DE PECAS DO VESTUARIO EXCETO ROUPAS INTIMAS;BENS DE CONSUMO;INDUSTRIA;35503144;DIVINOPOLIS;MG;SUDESTE;OESTE DE MINAS;ATIVA
4,09509E+13;2021-02-23;true;7111100;SERVICOS DE ARQUITETURA;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;56870000;TRIUNFO;PE;NORDESTE;SERTAO PERNAMBUCANO;ATIVA
4,10576E+13;2021-03-02;true;4649408;COMERCIO ATACADISTA DE PRODUTOS DE HIGIENE LIMPEZA E CONSERVACAO DOMICILIAR;ATACADO;COMERCIO;36402013;CONSELHEIRO LAFAIETE;MG;SUDESTE;METROPOLITANA DE BELO HORIZONTE;ATIVA
4,65301E+13;2022-05-25;true;4929901;TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS SOB REGIME DE FRETAMENTO MUNICIPAL;TRANSPORTE;SERVICOS;32315100;CONTAGEM;MG;SUDESTE;METROPOLITANA DE BELO HORIZONTE;ATIVA
8,79995E+11;1995-10-16;true;4520002;SERVICOS DE LANTERNAGEM OU FUNILARIA E PINTURA DE VEICULOS AUTOMOTORES;VAREJO;COMERCIO;88352145;BRUSQUE;SC;SUL;VALE DO ITAJAI;ATIVA
4,10972E+13;2021-03-04;true;7319002;PROMOCAO DE VENDAS;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;22753053;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
4,28515E+13;2021-07-24;true;4399103;OBRAS DE ALVENARIA;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;21215510;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
4,04286E+13;2021-01-17;true;4930201;TRANSPORTE RODOVIARIO DE CARGA EXCETO PRODUTOS PERIGOSOS E MUDANCAS MUNICIPAL;TRANSPORTE;SERVICOS;58037435;JOAO PESSOA;PB;NORDESTE;MATA PARAIBANA;ATIVA
4,25659E+13;2021-07-02;true;4930201;TRANSPORTE RODOVIARIO DE CARGA EXCETO PRODUTOS PERIGOSOS E MUDANCAS MUNICIPAL;TRANSPORTE;SERVICOS;30692180;BELO HORIZONTE;MG;SUDESTE;METROPOLITANA DE BELO HORIZONTE;ATIVA
5,10139E+12;2003-05-06;false;8211300;SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO;SERVICOS ADMINISTRATIVOS;SERVICOS;57990000;MESSIAS;AL;NORDESTE;LESTE ALAGOANO;ATIVA
1,08964E+13;2009-06-08;true;5620101;FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA EMPRESAS;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;61650350;CAUCAIA;CE;NORDESTE;METROPOLITANA DE FORTALEZA;ATIVA
4,11687E+13;2021-03-10;true;4755503;COMERCIO VAREJISTA DE ARTIGOS DE CAMA MESA E BANHO;VAREJO;COMERCIO;23097395;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
2,57807E+12;1999-07-29;false;9521500;REPARACAO E MANUTENCAO DE EQUIPAMENTOS ELETROELETRONICOS DE USO PESSOAL E DOMESTICO;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;24717271;SAO GONCALO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
2,98331E+13;2016-11-29;false;9491000;ATIVIDADES DE ORGANIZACOES RELIGIOSAS OU FILOSOFICAS;SERVICOS DIVERSOS;SERVICOS;23968000;ANGRA DOS REIS;RJ;SUDESTE;SUL FLUMINENSE;ATIVA
4,1236E+13;2021-03-16;true;1610203;SERRARIAS COM DESDOBRAMENTO DE MADEIRA EM BRUTO;BENS DE CONSUMO;INDUSTRIA;97716106;SANTIAGO;RS;SUL;CENTRO OCIDENTAL RIO GRANDENSE;ATIVA
3,65857E+13;2020-03-06;true;5611201;RESTAURANTES E SIMILARES;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;39100000;DIAMANTINA;MG;SUDESTE;JEQUITINHONHA;ATIVA
2,21302E+13;2015-03-26;true;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;VAREJO;COMERCIO;41253190;SALVADOR;BA;NORDESTE;METROPOLITANA DE SALVADOR;ATIVA
5,43325E+12;2002-12-09;true;5611203;LANCHONETES CASAS DE CHA DE SUCOS E SIMILARES;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;32603075;BETIM;MG;SUDESTE;METROPOLITANA DE BELO HORIZONTE;ATIVA
2,23278E+13;2015-04-27;true;9602501;CABELEIREIROS MANICURE E PEDICURE;SERVICOS DIVERSOS;SERVICOS;31035291;BELO HORIZONTE;MG;SUDESTE;METROPOLITANA DE BELO HORIZONTE;ATIVA
2,24623E+13;2015-05-17;true;5611203;LANCHONETES CASAS DE CHA DE SUCOS E SIMILARES;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;66813000;BELEM;PA;NORTE;METROPOLITANA DE BELEM;ATIVA
3,32325E+13;2019-04-03;true;5611203;LANCHONETES CASAS DE CHA DE SUCOS E SIMILARES;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;88352000;BRUSQUE;SC;SUL;VALE DO ITAJAI;ATIVA
1,70863E+13;2012-09-27;true;5611201;RESTAURANTES E SIMILARES;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;73270010;BRASILIA;DF;CENTRO-OESTE;DISTRITO FEDERAL;ATIVA
1,23536E+13;2010-08-10;true;1031700;FABRICACAO DE CONSERVAS DE FRUTAS;BENS DE CONSUMO;INDUSTRIA;37950000;SAO SEBASTIAO DO PARAISO;MG;SUDESTE;SUL SUDOESTE DE MINAS;ATIVA
3,28691E+13;2019-02-24;true;3299099;FABRICACAO DE PRODUTOS DIVERSOS NAO ESPECIFICADOS ANTERIORMENTE;DIVERSOS;INDUSTRIA;25620040;PETROPOLIS;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
3,54474E+13;2019-11-07;true;5620104;FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;53270080;OLINDA;PE;NORDESTE;METROPOLITANA DE RECIFE;ATIVA
3,02987E+13;2018-04-25;true;1422300;FABRICACAO DE ARTIGOS DO VESTUARIO PRODUZIDOS EM MALHARIAS E TRICOTAGENS EXCETO MEIAS;BENS DE CONSUMO;INDUSTRIA;35181616;TIMOTEO;MG;SUDESTE;VALE DO RIO DOCE;ATIVA
4,82482E+13;2022-10-10;true;5611201;RESTAURANTES E SIMILARES;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;88330036;BALNEARIO CAMBORIU;SC;SUL;VALE DO ITAJAI;ATIVA
3,7225E+13;2020-05-25;true;9602502;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA;SERVICOS DIVERSOS;SERVICOS;44720000;MIGUEL CALMON;BA;NORDESTE;CENTRO NORTE BAIANO;ATIVA
2,79996E+13;2017-06-20;true;9529104;REPARACAO DE BICICLETAS TRICICLOS E OUTROS VEICULOS NAO MOTORIZADOS;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;59700000;APODI;RN;NORDESTE;OESTE POTIGUAR;ATIVA
3,65864E+13;2020-03-06;true;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;VAREJO;COMERCIO;72231602;BRASILIA;DF;CENTRO-OESTE;DISTRITO FEDERAL;ATIVA
8,46814E+12;2006-10-24;true;8630503;ATIVIDADE MEDICA AMBULATORIAL RESTRITA A CONSULTAS;SERVICOS DE SAUDE;SERVICOS;19015150;PRESIDENTE PRUDENTE;SP;SUDESTE;PRESIDENTE PRUDENTE;ATIVA
3,53421E+13;2019-10-29;true;4772500;COMERCIO VAREJISTA DE COSMETICOS PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;VAREJO;COMERCIO;36050000;JUIZ DE FORA;MG;SUDESTE;ZONA DA MATA;ATIVA
3,75181E+13;2020-06-24;true;4520005;SERVICOS DE LAVAGEM LUBRIFICACAO E POLIMENTO DE VEICULOS AUTOMOTORES;VAREJO;COMERCIO;89114082;GASPAR;SC;SUL;VALE DO ITAJAI;ATIVA
1,51702E+13;2012-03-09;true;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;VAREJO;COMERCIO;79690000;SANTA RITA DO PARDO;MS;CENTRO-OESTE;LESTE DE MATO GROSSO DO SUL;ATIVA
2,58449E+13;1989-06-06;true;4120400;CONSTRUCAO DE EDIFICIOS;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;38010140;UBERABA;MG;SUDESTE;TRIANGULO MINEIRO ALTO PARANAIBA;ATIVA
3,58559E+13;2019-12-27;true;5611201;RESTAURANTES E SIMILARES DISPENSADA;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;93265140;ESTEIO;RS;SUL;METROPOLITANA DE PORTO ALEGRE;ATIVA
2,65839E+13;2016-11-22;true;7319002;PROMOCAO DE VENDAS;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;9170770;SANTO ANDRE;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
3,6776E+13;2020-03-26;true;4772500;COMERCIO VAREJISTA DE COSMETICOS PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;VAREJO;COMERCIO;6856700;ITAPECERICA DA SERRA;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
4,2335E+13;2021-04-26;true;6911701;SERVICOS ADVOCATICIOS;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;50100160;RECIFE;PE;NORDESTE;METROPOLITANA DE RECIFE;ATIVA
1,75261E+13;2013-02-04;true;4923001;SERVICO DE TAXI;TRANSPORTE;SERVICOS;31842550;BELO HORIZONTE;MG;SUDESTE;METROPOLITANA DE BELO HORIZONTE;ATIVA
3,63734E+13;2020-02-14;true;4711302;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS SUPERMERCADOS;VAREJO;COMERCIO;11960000;ELDORADO;SP;SUDESTE;LITORAL SUL PAULISTA;ATIVA
3,00706E+13;2018-03-29;true;5611204;BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS SEM ENTRETENIMENTO;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;14062076;RIBEIRAO PRETO;SP;SUDESTE;RIBEIRAO PRETO;ATIVA
3,27378E+13;2019-02-12;true;9602501;CABELEIREIROS MANICURE E PEDICURE;SERVICOS DIVERSOS;SERVICOS;35265000;DIVINO DAS LARANJEIRAS;MG;SUDESTE;VALE DO RIO DOCE;ATIVA
1,68097E+13;2012-09-05;true;4755503;COMERCIO VAREJISTA DE ARTIGOS DE CAMA MESA E BANHO;VAREJO;COMERCIO;23030380;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
1,90754E+13;2013-10-15;true;9001902;PRODUCAO MUSICAL;SERVICOS DIVERSOS;SERVICOS;44640000;RIACHAO DO JACUIPE;BA;NORDESTE;NORDESTE BAIANO;ATIVA
2,97173E+13;2018-02-19;true;2542000;FABRICACAO DE ARTIGOS DE SERRALHERIA EXCETO ESQUADRIAS;SIDERURGICA-METALURGIA;INDUSTRIA;64390000;DEMERVAL LOBAO;PI;NORDESTE;CENTRO NORTE PIAUIENSE;ATIVA
2,21424E+13;2015-03-27;true;2862300;FABRICACAO DE MAQUINAS E EQUIPAMENTOS PARA AS INDUSTRIAS DE ALIMENTOS BEBIDAS E FUMO PECAS E ACESSORIOS;SIDERURGICA-METALURGIA;INDUSTRIA;17580000;POMPEIA;SP;SUDESTE;MARILIA;ATIVA
3,7952E+13;2020-08-03;true;4789004;COMERCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMACAO;VAREJO;COMERCIO;83301000;PIRAQUARA;PR;SUL;METROPOLITANA DE CURITIBA;ATIVA
7,07333E+12;2004-10-21;true;4930202;TRANSPORTE RODOVIARIO DE CARGA EXCETO PRODUTOS PERIGOSOS E MUDANCAS INTERMUNICIPAL INTERESTADUAL E INTERNACIONAL;TRANSPORTE;SERVICOS;95173024;FARROUPILHA;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA
4,45007E+13;2021-12-06;true;8712300;ATIVIDADES DE FORNECIMENTO DE INFRA ESTRUTURA DE APOIO E ASSISTENCIA A PACIENTE NO DOMICILIO;SERVICOS DE SAUDE;SERVICOS;74935830;APARECIDA DE GOIANIA;GO;CENTRO-OESTE;CENTRO GOIANO;ATIVA
3,13047E+13;2018-08-22;true;4321500;INSTALACAO E MANUTENCAO ELETRICA;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;88490000;PAULO LOPES;SC;SUL;GRANDE FLORIANOPOLIS;ATIVA
2,22059E+13;2015-04-08;true;9602501;CABELEIREIROS MANICURE E PEDICURE;SERVICOS DIVERSOS;SERVICOS;21310260;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
1,55202E+13;2012-04-26;true;5611204;BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS SEM ENTRETENIMENTO;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;2037010;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
3,07341E+13;2018-06-19;true;9700500;SERVICOS DOMESTICOS;SERVICOS DIVERSOS;SERVICOS;21073160;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
4,54729E+13;2022-02-28;true;3811400;COLETA DE RESIDUOS NAO PERIGOSOS;SERVICOS DE SANEAMENTO BASICO;SERVICOS;31872072;BELO HORIZONTE;MG;SUDESTE;METROPOLITANA DE BELO HORIZONTE;ATIVA
3,84938E+13;2020-09-17;true;8219999;PREPARACAO DE DOCUMENTOS E SERVICOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO NAO ESPECIFICADOS ANTERIORMENTE;SERVICOS ADMINISTRATIVOS;SERVICOS;1310927;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
4,98355E+12;2002-04-10;true;7112000;SERVICOS DE ENGENHARIA;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;68549100;REDENCAO;PA;NORTE;SUDESTE PARAENSE;ATIVA
1,09174E+13;2009-05-27;true;4721104;COMERCIO VAREJISTA DE DOCES BALAS BOMBONS E SEMELHANTES;VAREJO;COMERCIO;57100000;RIO LARGO;AL;NORDESTE;LESTE ALAGOANO;ATIVA
9,41067E+12;2008-02-29;true;5611203;LANCHONETES CASAS DE CHA DE SUCOS E SIMILARES;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;86800120;APUCARANA;PR;SUL;NORTE CENTRAL PARANAENSE;ATIVA
1,07964E+11;1994-07-04;true;6204000;CONSULTORIA EM TECNOLOGIA DA INFORMACAO;INDUSTRIA DIGITAL;SERVICOS;15940000;FERNANDO PRESTES;SP;SUDESTE;RIBEIRAO PRETO;ATIVA
3,18847E+13;2018-10-29;true;5611201;RESTAURANTES E SIMILARES;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;80510130;CURITIBA;PR;SUL;METROPOLITANA DE CURITIBA;ATIVA
3,41619E+13;2019-07-10;true;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;VAREJO;COMERCIO;63185000;FARIAS BRITO;CE;NORDESTE;SUL CEARENSE;ATIVA
1,55989E+13;2012-05-03;true;4929902;TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS SOB REGIME DE FRETAMENTO INTERMUNICIPAL INTERESTADUAL E INTERNACIONAL;TRANSPORTE;SERVICOS;98290000;CONDOR;RS;SUL;NOROESTE RIO GRANDENSE;ATIVA
1,85397E+13;2013-07-18;true;4930202;TRANSPORTE RODOVIARIO DE CARGA EXCETO PRODUTOS PERIGOSOS E MUDANCAS INTERMUNICIPAL INTERESTADUAL E INTERNACIONAL;TRANSPORTE;SERVICOS;71572021;BRASILIA;DF;CENTRO-OESTE;DISTRITO FEDERAL;ATIVA
3,76022E+13;2020-07-02;true;4782201;COMERCIO VAREJISTA DE CALCADOS DISPENSADA;VAREJO;COMERCIO;88240000;SAO JOAO BATISTA;SC;SUL;GRANDE FLORIANOPOLIS;ATIVA
4,17551E+13;2021-04-29;true;4761001;COMERCIO VAREJISTA DE LIVROS;VAREJO;COMERCIO;25931686;MAGE;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
3,37466E+13;2019-04-22;true;9493600;ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE;SERVICOS DIVERSOS;SERVICOS;13506711;RIO CLARO;SP;SUDESTE;PIRACICABA;ATIVA
4,06208E+12;2000-09-08;true;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS MINIMERCADOS MERCEARIAS E ARMAZENS;VAREJO;COMERCIO;18200999;ITAPETININGA;SP;SUDESTE;ITAPETININGA;ATIVA
1,83627E+12;1997-05-06;true;1813099;IMPRESSAO DE MATERIAL PARA OUTROS USOS;PAPEL E CELULOSE;INDUSTRIA;74533250;GOIANIA;GO;CENTRO-OESTE;CENTRO GOIANO;ATIVA
4,27563E+13;2021-07-17;true;5611201;RESTAURANTES E SIMILARES;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;59280000;MACAIBA;RN;NORDESTE;LESTE POTIGUAR;ATIVA
4,56362E+13;2022-03-14;true;8599604;TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL;SERVICOS DE EDUCACAO;SERVICOS;74915185;APARECIDA DE GOIANIA;GO;CENTRO-OESTE;CENTRO GOIANO;ATIVA
4,55621E+13;2022-03-08;true;8219999;PREPARACAO DE DOCUMENTOS E SERVICOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO NAO ESPECIFICADOS ANTERIORMENTE;SERVICOS ADMINISTRATIVOS;SERVICOS;88302201;ITAJAI;SC;SUL;VALE DO ITAJAI;ATIVA
4,18498E+13;2021-05-06;true;5912099;ATIVIDADES DE POS PRODUCAO CINEMATOGRAFICA DE VIDEOS E DE PROGRAMAS DE TELEVISAO NAO ESPECIFICADAS ANTERIORMENTE;TELECOM;SERVICOS;55641970;GRAVATA;PE;NORDESTE;AGRESTE PERNAMBUCANO;ATIVA
2,47761E+12;1998-03-25;true;4399103;OBRAS DE ALVENARIA;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;85501352;PATO BRANCO;PR;SUL;SUDOESTE PARANAENSE;ATIVA
2,86016E+13;2017-09-08;true;4772500;COMERCIO VAREJISTA DE COSMETICOS PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;VAREJO;COMERCIO;72876021;VALPARAISO DE GOIAS;GO;CENTRO-OESTE;LESTE GOIANO;ATIVA
3,70072E+13;2020-04-26;true;5320202;SERVICOS DE ENTREGA RAPIDA;TRANSPORTE;SERVICOS;39403559;MONTES CLAROS;MG;SUDESTE;NORTE DE MINAS;ATIVA
2,14539E+13;2014-11-23;true;4772500;COMERCIO VAREJISTA DE COSMETICOS PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;VAREJO;COMERCIO;74170040;GOIANIA;GO;CENTRO-OESTE;CENTRO GOIANO;ATIVA
3,97458E+13;2020-11-11;true;4330404;SERVICOS DE PINTURA DE EDIFICIOS EM GERAL;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;98789346;SANTA ROSA;RS;SUL;NOROESTE RIO GRANDENSE;ATIVA
5,74019E+13;1987-05-06;true;4617600;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE PRODUTOS ALIMENTICIOS BEBIDAS E FUMO;ATACADO;COMERCIO;29152571;CARIACICA;ES;SUDESTE;CENTRAL ESPIRITO SANTENSE;ATIVA
2,40297E+13;2016-01-22;true;9602501;CABELEIREIROS MANICURE E PEDICURE;SERVICOS DIVERSOS;SERVICOS;55400000;CATENDE;PE;NORDESTE;MATA PERNAMBUCANA;ATIVA
4,36042E+11;2021-06-16;false;4753900;COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO;VAREJO;COMERCIO;8590315;ITAQUAQUECETUBA;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
4,34816E+13;2021-09-11;true;4723700;COMERCIO VAREJISTA DE BEBIDAS;VAREJO;COMERCIO;21720150;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
3,12791E+13;2020-12-23;false;4774100;COMERCIO VAREJISTA DE ARTIGOS DE OPTICA;VAREJO;COMERCIO;18147000;ARACARIGUAMA;SP;SUDESTE;MACRO METROPOLITANA PAULISTA;ATIVA
4,38607E+13;2021-09-15;true;6470101;FUNDOS DE INVESTIMENTO EXCETO PREVIDENCIARIOS E IMOBILIARIOS;BENS DE CAPITAL;SERVICOS;22440033;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
3,73978E+13;2020-06-13;true;4399103;OBRAS DE ALVENARIA;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;78850000;PRIMAVERA DO LESTE;MT;CENTRO-OESTE;SUDESTE MATO GROSSENSE;ATIVA
7,37799E+13;1993-11-26;true;5590602;CAMPINGS;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;89778000;ARVOREDO;SC;SUL;OESTE CATARINENSE;ATIVA
5,47418E+13;1985-09-18;true;4771701;COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS SEM MANIPULACAO DE FORMULAS;VAREJO;COMERCIO;13343040;INDAIATUBA;SP;SUDESTE;CAMPINAS;ATIVA
3,35209E+13;2019-05-03;true;9529105;REPARACAO DE ARTIGOS DO MOBILIARIO;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;91510295;PORTO ALEGRE;RS;SUL;METROPOLITANA DE PORTO ALEGRE;ATIVA
1,67105E+13;2012-08-16;true;4789004;COMERCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMACAO;VAREJO;COMERCIO;31330430;BELO HORIZONTE;MG;SUDESTE;METROPOLITANA DE BELO HORIZONTE;ATIVA
7,57959E+13;1981-11-24;true;6810201;COMPRA E VENDA DE IMOVEIS PROPRIOS;SERVICOS ADMINISTRATIVOS;SERVICOS;89240000;SAO FRANCISCO DO SUL;SC;SUL;NORTE CATARINENSE;ATIVA
1,57408E+13;1987-11-12;true;133401;CULTIVO DE ACAI;PRODUTOS DE AGROPECUARIA;AGROPECUARIA;68445000;BARCARENA;PA;NORTE;METROPOLITANA DE BELEM;ATIVA
7,51083E+12;2005-07-14;true;7319099;OUTRAS ATIVIDADES DE PUBLICIDADE NAO ESPECIFICADAS ANTERIORMENTE;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;90480140;PORTO ALEGRE;RS;SUL;METROPOLITANA DE PORTO ALEGRE;ATIVA
4,58271E+13;2018-04-09;false;8112500;CONDOMINIOS PREDIAIS;SERVICOS ADMINISTRATIVOS;SERVICOS;34006175;NOVA LIMA;MG;SUDESTE;METROPOLITANA DE BELO HORIZONTE;ATIVA
1,79855E+13;2013-04-23;true;4520005;SERVICOS DE LAVAGEM LUBRIFICACAO E POLIMENTO DE VEICULOS AUTOMOTORES;VAREJO;COMERCIO;99250000;SERAFINA CORREA;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA
4,61449E+13;2022-04-26;true;9602501;CABELEIREIROS MANICURE E PEDICURE;SERVICOS DIVERSOS;SERVICOS;76330000;JARAGUA;GO;CENTRO-OESTE;CENTRO GOIANO;ATIVA
1,04078E+13;2008-10-10;true;6120599;SERVICOS DE TELECOMUNICACOES SEM FIO NAO ESPECIFICADOS ANTERIORMENTE;TELECOM;SERVICOS;71215000;BRASILIA;DF;CENTRO-OESTE;DISTRITO FEDERAL;ATIVA
3,76569E+13;2020-07-08;true;5819100;EDICAO DE CADASTROS LISTAS E DE OUTROS PRODUTOS GRAFICOS;TELECOM;SERVICOS;3977011;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
3,94631E+13;2020-10-18;true;8219999;PREPARACAO DE DOCUMENTOS E SERVICOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO NAO ESPECIFICADOS ANTERIORMENTE;SERVICOS ADMINISTRATIVOS;SERVICOS;2332001;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
4,06869E+13;2021-02-03;true;9700500;SERVICOS DOMESTICOS;SERVICOS DIVERSOS;SERVICOS;37512000;WENCESLAU BRAZ;MG;SUDESTE;SUL SUDOESTE DE MINAS;ATIVA
